frame,Cadera_x,Cadera_y,Rodilla_x,Rodilla_y,Tobillo_x,Tobillo_y,Talon_x,Talon_y,Meta_x,Meta_y
681,227.92198181152344,201.16056060791016,303.69366455078125,130.87455368041992,238.575439453125,43.613539695739746,226.94570922851562,30.515639305114746,271.8624572753906,18.548842906951904
682,228.23062133789062,202.1294403076172,303.4142761230469,131.28052139282227,238.59986877441406,43.62324142456055,226.9440460205078,30.548501014709473,271.8674621582031,18.551530838012695
683,228.51072692871094,203.0361099243164,303.12652587890625,131.4744873046875,238.6724090576172,43.6895227432251,226.9482879638672,30.607163429260254,271.8826599121094,18.5537052154541
684,228.8087615966797,203.94568634033203,302.94415283203125,131.7396240234375,238.69671630859375,43.70149898529053,226.99810791015625,30.657431602478027,271.8757019042969,18.564783096313477
685,229.10679626464844,204.85523986816406,302.68695068359375,132.15591430664062,238.6929473876953,43.70248031616211,227.0355224609375,30.708114624023438,271.8298034667969,18.571436405181885
686,229.47430419921875,205.95895385742188,302.5052795410156,132.49319458007812,238.69424438476562,43.74233150482178,227.07293701171875,30.758797645568848,271.85736083984375,18.57042932510376
687,229.75442504882812,206.98011016845703,302.2102966308594,132.70155715942383,238.7325897216797,43.857765197753906,227.1103515625,30.80947780609131,271.8686828613281,18.571582317352295
688,230.00962829589844,207.98245239257812,301.959228515625,133.16799545288086,238.67469787597656,43.90272617340088,227.10989379882812,30.84745502471924,271.8800048828125,18.57273817062378
689,230.25828552246094,208.96195220947266,301.652587890625,133.48141479492188,238.71255493164062,43.92693042755127,227.1187286376953,30.888522148132324,271.8667907714844,18.565189361572266
690,230.55690002441406,210.1281280517578,301.3471984863281,133.69469833374023,238.73533630371094,43.96154022216797,227.12774658203125,30.929655075073242,271.87664794921875,18.533433437347412
691,230.84359741210938,211.24720001220703,301.0450134277344,134.30520629882812,238.8281707763672,44.11233901977539,227.1367645263672,30.97078800201416,271.87298583984375,18.493125915527344
692,231.1302947998047,212.36629486083984,300.7521057128906,134.4989776611328,238.9022674560547,44.23242473602295,227.08187866210938,31.18953037261963,271.88995361328125,18.48040008544922
693,231.4169921875,213.48538970947266,300.4813537597656,135.05771255493164,238.9718475341797,44.326340675354004,227.1253662109375,31.290152549743652,271.8802795410156,18.492214679718018
694,231.7036895751953,214.60448455810547,300.1646728515625,135.3855743408203,239.04261779785156,44.427151679992676,227.1443634033203,31.46494960784912,271.9020690917969,18.509097576141357
695,232.33921813964844,215.9725570678711,299.77032470703125,135.95123291015625,239.13938903808594,44.529215812683105,227.16415405273438,31.625155448913574,271.95654296875,18.519710540771484
696,232.87109375,217.27132415771484,299.22637939453125,136.3575553894043,239.2368927001953,44.62133502960205,227.18394470214844,31.785369873046875,271.9454040527344,18.519990921020508
697,233.21078491210938,218.51905059814453,298.7752990722656,137.01142501831055,239.3987274169922,44.7712926864624,227.27806091308594,32.04161739349365,271.9556579589844,18.505146503448486
698,233.6365509033203,220.03768157958984,298.491943359375,137.55084228515625,239.5430908203125,44.90668487548828,227.39414978027344,32.24678707122803,271.9762878417969,18.501422882080078
699,234.1001434326172,221.33585357666016,298.16204833984375,138.15004348754883,239.63638305664062,45.18085956573486,227.24729919433594,32.370314598083496,272.0229797363281,18.495848178863525
700,234.51446533203125,222.85384368896484,297.5689392089844,138.97901916503906,239.79324340820312,45.32589054107666,227.2832489013672,32.61385631561279,272.0617980957031,18.490190505981445
701,234.9259796142578,224.28934478759766,297.15631103515625,139.73131942749023,240.02696228027344,45.52683734893799,227.37466430664062,32.869139671325684,272.1043701171875,18.48766851425171
702,235.34078979492188,225.73413848876953,296.602783203125,140.39369201660156,240.23696899414062,45.719475746154785,227.49163818359375,33.12487506866455,272.1464538574219,18.47558355331421
703,235.75559997558594,227.1789321899414,296.0309753417969,141.29529190063477,240.41976928710938,45.91216278076172,227.650634765625,33.37199020385742,272.19189453125,18.472442150115967
704,236.31700134277344,228.8854751586914,295.4986267089844,142.14652633666992,240.43060302734375,46.19381618499756,227.69546508789062,33.71706676483154,272.2364196777344,18.467552661895752
705,236.8397979736328,230.52307891845703,294.95166015625,142.93634033203125,240.7300567626953,46.43608474731445,227.84197998046875,34.06369686126709,272.2702941894531,18.467901706695557
706,237.36949157714844,232.0568618774414,294.3263244628906,143.86944580078125,241.01251220703125,46.62785339355469,227.98207092285156,34.38369083404541,272.3807678222656,18.480945110321045
707,237.74403381347656,233.8582992553711,293.79547119140625,144.72673416137695,241.28271484375,46.83403301239014,228.119873046875,34.71345806121826,272.0870666503906,18.54270887374878
708,238.15896606445312,235.59645080566406,293.0589904785156,145.75152969360352,241.3585662841797,47.22037410736084,228.21568298339844,35.098076820373535,272.09454345703125,18.514956951141357
709,238.57388305664062,237.33460235595703,292.3855895996094,146.66916275024414,241.60052490234375,47.48539638519287,228.36167907714844,35.46724605560303,272.1175231933594,18.477436065673828
710,238.98880004882812,239.0727767944336,291.66925048828125,147.60728073120117,241.89866638183594,47.67516231536865,228.5276641845703,35.81283473968506,272.1331481933594,18.46491765975952
711,239.54505920410156,240.88636779785156,290.8251953125,148.59280014038086,242.22386169433594,47.889930725097656,228.67819213867188,36.20620822906494,272.14715576171875,18.428039073944092
712,240.297119140625,242.98223876953125,289.9978942871094,149.6242218017578,242.4838104248047,48.1160945892334,228.8762664794922,36.57871913909912,272.161376953125,18.409874439239502
713,240.82269287109375,244.92608642578125,288.9583435058594,150.68315505981445,242.71742248535156,48.47321891784668,229.1737060546875,36.89857578277588,272.2431335449219,18.41401720046997
714,241.3917694091797,246.88904571533203,288.1083679199219,151.85319900512695,243.06405639648438,48.70998573303223,229.2238311767578,37.45564270019531,272.2738037109375,18.390860080718994
715,241.86595153808594,248.8634490966797,286.9975280761719,152.99179458618164,243.38369750976562,48.96917152404785,229.53521728515625,37.82339859008789,272.34844970703125,18.388092041015625
716,242.36514282226562,250.83483123779297,285.8583679199219,154.0048713684082,243.766845703125,49.29608345031738,229.76512145996094,38.28372287750244,272.3834228515625,18.343563079833984
717,242.9639434814453,252.86050415039062,284.618896484375,155.22861099243164,244.13327026367188,49.605159759521484,230.0354461669922,38.7427453994751,272.45806884765625,18.311203479766846
718,243.79603576660156,255.22638702392578,283.5256042480469,156.50144577026367,244.50384521484375,49.93278694152832,230.36160278320312,39.34386920928955,272.4913024902344,18.286312580108643
719,244.5098876953125,257.40509033203125,282.0596923828125,157.76974868774414,244.9898223876953,50.32830047607422,230.69419860839844,39.88536357879639,272.5790100097656,18.251001834869385
720,245.2368927001953,259.60851287841797,280.56878662109375,159.14341735839844,245.7240753173828,51.810630798339844,231.0882110595703,40.47238540649414,272.6546630859375,18.21787691116333
721,245.88641357421875,261.91316986083984,279.10406494140625,160.57384872436523,245.8709259033203,51.99592208862305,231.8224639892578,41.52237796783447,272.7303161621094,18.18475341796875
722,246.55633544921875,264.191162109375,277.46160888671875,161.95812606811523,246.54595947265625,52.54617118835449,232.41427612304688,42.22385787963867,272.8135681152344,18.191163539886475
723,247.22625732421875,266.46915435791016,275.6668701171875,163.57963943481445,247.3894805908203,53.06638526916504,233.15675354003906,42.97101974487305,273.032470703125,18.20231294631958
724,248.04782104492188,268.8416061401367,273.6789855957031,165.32179641723633,248.36831665039062,53.74737739562988,233.914794921875,43.89869785308838,273.19384765625,18.203840732574463
725,248.830810546875,271.18961334228516,271.75531005859375,167.01641464233398,249.54360961914062,54.321950912475586,234.77896118164062,45.1556396484375,273.3603515625,18.206804752349854
726,249.72560119628906,273.6332473754883,269.42486572265625,168.87908935546875,250.7642364501953,55.03253173828125,235.7080535888672,46.47049427032471,273.6631164550781,18.279447555541992
727,250.68528747558594,276.1099319458008,267.1624450683594,170.89168167114258,252.13787841796875,56.04719352722168,236.91893005371094,47.90657043457031,273.9710693359375,18.371568202972412
728,251.6201171875,278.5712585449219,264.85321044921875,172.6703338623047,253.42762756347656,57.46339416503906,238.10398864746094,49.687734603881836,273.530517578125,17.87744951248169
729,252.59469604492188,280.9925308227539,262.16943359375,174.80210494995117,254.7329559326172,59.100791931152344,239.23681640625,51.65713691711426,274.4212646484375,18.331056118011475
730,253.7505340576172,283.10913848876953,259.5882568359375,176.8535499572754,255.84799194335938,60.86890411376953,240.3414306640625,53.574262619018555,275.2596435546875,19.341989994049072
731,254.7628936767578,285.4574661254883,257.0070495605469,178.9050178527832,256.62432861328125,62.92900085449219,241.1499786376953,55.577110290527344,275.7254333496094,21.29168128967285
732,255.77651977539062,287.7213134765625,254.45526123046875,181.0645637512207,256.96630859375,65.32205772399902,242.0310821533203,57.73884201049805,275.5785827636719,23.32992124557495
733,256.7962646484375,289.99710845947266,252.83990478515625,182.73218536376953,256.9897155761719,67.64439582824707,242.15533447265625,59.899784088134766,275.7527770996094,25.503178596496582
734,257.83349609375,292.1081314086914,251.07769775390625,185.2027244567871,256.35986328125,70.05222129821777,241.7556915283203,61.89946174621582,275.6114807128906,28.061259269714355
735,258.8661193847656,294.2625503540039,250.16160583496094,187.82323837280273,255.38917541503906,72.21286010742188,240.85321044921875,63.74311637878418,275.1487731933594,30.44297504425049
736,259.9180603027344,296.46514892578125,250.0313262939453,190.41188049316406,254.37098693847656,74.29780769348145,239.98646545410156,65.44911003112793,273.8955993652344,32.58784103393555
737,260.96490478515625,298.65506744384766,250.7229461669922,192.86917877197266,253.1253662109375,76.36430168151855,238.8631591796875,67.40358924865723,272.1221923828125,34.39503765106201
738,261.8930358886719,300.5808792114258,251.63595581054688,195.3296356201172,250.83148193359375,78.63916969299316,237.36550903320312,69.80612182617188,269.7068176269531,36.08504104614258
739,262.767333984375,302.5905075073242,252.76565551757812,197.46508026123047,249.95037841796875,80.98619270324707,235.47161865234375,73.08401870727539,266.9220275878906,37.58730411529541
740,263.51885986328125,304.6055603027344,253.8694305419922,199.25363159179688,248.4818572998047,83.2096939086914,233.84844970703125,76.259033203125,264.2913513183594,39.15394878387451
741,264.2554016113281,306.5522232055664,255.10462951660156,201.17717742919922,246.99215698242188,85.49440956115723,232.09982299804688,79.04743766784668,260.4732360839844,42.05686569213867
742,264.83990478515625,308.5946044921875,256.0931396484375,202.8124237060547,245.46522521972656,87.72704315185547,230.4844512939453,83.18561553955078,257.9061279296875,43.22925853729248
743,265.38800048828125,310.8548355102539,257.2146301269531,204.52434539794922,243.8549346923828,89.85318946838379,229.1627960205078,85.59440803527832,255.1586456298828,45.27139663696289
744,265.83843994140625,313.05333709716797,258.1996154785156,206.14116668701172,242.30401611328125,92.01482391357422,227.38514709472656,88.4190902709961,252.49627685546875,47.16863250732422
745,266.3201599121094,315.2515869140625,259.0705871582031,207.9264907836914,240.73719787597656,94.16055107116699,225.6517333984375,91.09639549255371,249.9576416015625,49.16012763977051
746,266.646728515625,317.663818359375,259.7982177734375,209.68311309814453,239.28536987304688,96.16763305664062,224.03863525390625,93.7756576538086,247.37930297851562,51.12759590148926
747,266.8345031738281,319.97406005859375,260.212158203125,211.62934112548828,237.8037567138672,98.21224594116211,222.5391082763672,96.49557495117188,245.2156219482422,52.933176040649414
748,267.0342102050781,322.05260467529297,260.5281982421875,213.6540069580078,236.45587158203125,100.27528381347656,221.11614990234375,99.21110916137695,243.23695373535156,55.01083946228027
749,267.1230163574219,324.26969146728516,260.735107421875,215.44855499267578,235.34837341308594,102.28210830688477,219.88607788085938,101.84563064575195,240.44679260253906,58.09902763366699
750,267.16351318359375,326.33658599853516,260.4490966796875,217.54820251464844,234.16830444335938,104.30244827270508,218.84239196777344,104.37607955932617,238.6746063232422,60.02801513671875
751,267.2260437011719,328.4678421020508,260.4187316894531,219.40811920166016,233.08595275878906,106.33002090454102,217.7836456298828,106.8661994934082,237.28233337402344,62.09864044189453
752,267.2253112792969,330.47875213623047,260.20440673828125,221.39678192138672,232.23471069335938,108.23587417602539,217.0402069091797,108.96112060546875,236.0544891357422,64.06990242004395
753,267.2411804199219,332.51927947998047,260.02960205078125,223.33177185058594,231.4920654296875,110.2265739440918,216.3515625,111.05070877075195,235.04588317871094,66.02755737304688
754,267.2537841796875,334.2582778930664,259.94671630859375,225.110595703125,230.70301818847656,112.20324325561523,215.73797607421875,113.03148651123047,234.31900024414062,68.03624153137207
755,267.43170166015625,335.84264373779297,259.7127685546875,226.82672882080078,230.39305114746094,113.88673782348633,215.32186889648438,114.79535293579102,233.8348846435547,69.72562980651855
756,267.3457946777344,337.7403259277344,259.45025634765625,228.54977416992188,230.17935180664062,115.62756729125977,214.84657287597656,116.62594985961914,233.51881408691406,71.46490287780762
757,267.6553955078125,339.2738342285156,259.31195068359375,230.343017578125,229.9071044921875,117.37360382080078,214.7246856689453,118.1568489074707,233.34536743164062,73.1934871673584
758,267.508544921875,341.4877166748047,259.0904541015625,231.82527923583984,229.69862365722656,119.08931350708008,214.64846801757812,119.71713638305664,233.40318298339844,74.55715370178223
759,266.7742919921875,343.1648941040039,258.7964172363281,233.22274017333984,230.12826538085938,120.49132919311523,214.6134796142578,121.1195182800293,233.6381378173828,75.90047264099121
760,267.0679931640625,344.37247467041016,258.5729675292969,234.71974182128906,230.33763122558594,121.96445846557617,214.63900756835938,122.49258041381836,233.94435119628906,77.43360328674316
761,267.3616943359375,345.44581604003906,258.2617492675781,236.09786224365234,230.45216369628906,123.29140090942383,214.7378692626953,123.68433380126953,234.09120178222656,79.03946113586426
762,267.21484375,346.385009765625,258.1015930175781,237.33135223388672,230.6055450439453,124.66858291625977,214.8118133544922,124.92898178100586,234.8349609375,79.81427764892578
763,268.095947265625,347.7267608642578,257.9068603515625,238.61011505126953,230.75613403320312,126.04292678833008,215.2046356201172,125.95187759399414,235.43003845214844,80.8000316619873
764,268.683349609375,349.5381317138672,257.79925537109375,239.77933502197266,231.1988525390625,127.22734451293945,215.41485595703125,127.12921142578125,235.63973999023438,82.90505790710449
765,268.683349609375,350.07483673095703,257.67852783203125,240.74395751953125,231.47628784179688,128.45000839233398,215.6510772705078,128.28123092651367,236.08058166503906,84.27632904052734
766,268.8742980957031,351.0125198364258,257.6242980957031,241.9917755126953,231.6919403076172,129.66086196899414,215.8872833251953,129.4332618713379,236.559326171875,85.42920112609863
767,269.1607971191406,351.84835052490234,257.7921142578125,243.0296173095703,232.03759765625,130.77406311035156,216.3301239013672,130.40349197387695,237.01910400390625,86.6700210571289
768,269.4710998535156,352.63277435302734,257.6650390625,244.1473846435547,232.2839813232422,131.7882843017578,216.66940307617188,131.41823959350586,237.3795928955078,87.69851875305176
769,269.7679138183594,353.43592071533203,257.9519348144531,245.20671844482422,232.54905700683594,132.83561325073242,216.95823669433594,132.55656051635742,237.7377166748047,88.76525115966797
770,270.017822265625,354.1351547241211,258.21368408203125,246.2332534790039,232.8141326904297,133.88293075561523,217.3644256591797,133.52278518676758,238.1033477783203,89.83662414550781
771,270.279541015625,354.9730911254883,258.6237487792969,247.2601776123047,233.07920837402344,134.93024826049805,217.65428161621094,134.59217834472656,238.34027099609375,90.79699516296387
772,270.424560546875,355.62540435791016,258.9772033691406,248.2749252319336,233.47457885742188,135.9118309020996,217.95834350585938,135.51145935058594,238.6031036376953,91.84794044494629
773,270.6353454589844,356.26233673095703,259.33880615234375,249.28777313232422,233.72933959960938,136.85143661499023,218.3050537109375,136.50865173339844,238.86802673339844,92.88272094726562
774,270.7060852050781,357.0764694213867,259.71868896484375,250.22660064697266,234.06265258789062,137.74049377441406,218.64720153808594,137.44024658203125,239.23912048339844,93.7005558013916
775,270.82403564453125,357.87432861328125,260.0068054199219,251.0189666748047,234.34873962402344,138.54392623901367,218.95042419433594,138.41247940063477,239.6019287109375,94.57279014587402
776,270.9255065917969,358.651611328125,260.28125,251.94463348388672,234.71678161621094,139.39039993286133,219.3239288330078,139.27565002441406,239.95956420898438,95.44573402404785
777,270.91680908203125,359.29048919677734,260.5518493652344,252.65691375732422,235.06558227539062,140.23266220092773,219.67237854003906,140.11037063598633,240.31719970703125,96.31867218017578
778,270.90972900390625,360.1395263671875,260.755615234375,253.52188110351562,235.4983367919922,140.9699592590332,220.08038330078125,140.79623794555664,240.6743621826172,97.1909065246582
779,270.8806457519531,360.93695068359375,260.9765319824219,254.26778411865234,235.82106018066406,141.72385025024414,220.5398406982422,141.47116470336914,241.0311737060547,98.06223678588867
780,270.6403503417969,361.88232421875,261.1721496582031,254.89569854736328,236.1669464111328,142.4806365966797,220.88839721679688,142.19105529785156,241.4224395751953,98.60424041748047
781,270.4554748535156,362.71900177001953,261.05462646484375,255.69573211669922,236.61985778808594,143.15052795410156,221.40386962890625,142.67771530151367,241.9785919189453,99.11172866821289
782,270.2289733886719,363.4483337402344,261.0521545410156,256.2930221557617,237.11878967285156,143.69651412963867,221.80287170410156,143.25271224975586,242.53355407714844,99.75905227661133
783,270.0958557128906,364.12474822998047,261.0682067871094,256.9302291870117,237.5981903076172,144.28115844726562,222.2910614013672,143.8725929260254,243.1181182861328,100.4234390258789
784,269.726318359375,364.90843963623047,261.14166259765625,257.58011627197266,238.14474487304688,144.72523498535156,222.8181610107422,144.23968505859375,243.69180297851562,101.07585525512695
785,269.5521240234375,365.6468811035156,261.1875305175781,258.1958312988281,238.6986083984375,145.25144577026367,223.42776489257812,144.53071975708008,244.53684997558594,101.58463668823242
786,269.33355712890625,366.19058990478516,260.9309997558594,258.6917495727539,239.24957275390625,145.72613525390625,224.01170349121094,144.85834121704102,245.3104248046875,102.13125228881836
787,268.9136962890625,366.83072662353516,260.8669128417969,259.3827896118164,239.79957580566406,146.21126174926758,224.59564208984375,145.18593978881836,246.10488891601562,102.64010238647461
788,268.6877136230469,367.46905517578125,260.8750305175781,259.75909423828125,240.51783752441406,146.57985305786133,225.3020782470703,145.45730209350586,247.0918731689453,102.87331008911133
789,268.4174499511719,367.91397857666016,260.6434020996094,260.36279296875,241.19178771972656,146.9791259765625,225.95201110839844,145.59250259399414,248.0258026123047,103.22855758666992
790,268.1775817871094,368.60868072509766,260.5987854003906,260.7052688598633,241.82830810546875,147.31956481933594,226.6713104248047,145.68007278442383,248.96029663085938,103.58263778686523
791,267.8833923339844,368.94751739501953,260.6062927246094,261.1698989868164,242.56088256835938,147.55764770507812,227.3740234375,145.79064559936523,249.89471435546875,103.93377685546875
792,267.5718994140625,369.55931854248047,260.5438232421875,261.4287643432617,243.27015686035156,147.82676696777344,228.0767364501953,145.90121841430664,250.82913208007812,104.28491592407227
793,267.2724304199219,369.87389373779297,260.5143127441406,261.71832275390625,243.81997680664062,148.12727737426758,228.77944946289062,146.01177978515625,251.7635498046875,104.63604354858398
794,267.0213317871094,370.41785430908203,260.5264892578125,262.0084533691406,244.5771026611328,148.3649139404297,229.55198669433594,146.05585098266602,252.6977996826172,104.98667907714844
795,266.73846435546875,370.65914154052734,260.5113220214844,262.31087493896484,245.2450408935547,148.55187606811523,230.28147888183594,146.0686798095703,253.63185119628906,105.3365364074707
796,266.52001953125,371.12091064453125,260.7627258300781,262.5202331542969,245.9676055908203,148.71871948242188,231.01747131347656,146.0943489074707,254.51707458496094,105.5888900756836
797,266.277099609375,371.3737106323242,260.8623962402344,262.65914154052734,246.68280029296875,148.8552703857422,231.7379150390625,146.1221466064453,255.45550537109375,105.62434387207031
798,266.0514831542969,371.62364959716797,260.90399169921875,262.8320617675781,247.38523864746094,149.10119247436523,232.4624481201172,146.14938354492188,256.46099853515625,105.75162506103516
799,265.7662353515625,371.7382507324219,261.27191162109375,262.88903045654297,248.043212890625,149.1720085144043,233.1838836669922,146.1763572692871,257.446044921875,105.87152481079102
800,265.5940246582031,372.1435775756836,261.4331359863281,263.0159225463867,248.73060607910156,149.24060440063477,233.8511962890625,146.13111877441406,258.1988220214844,105.99560165405273
801,265.3675842285156,372.3500289916992,261.6278381347656,263.13187408447266,249.4286346435547,149.2744903564453,234.53297424316406,146.10492324829102,258.9065246582031,106.16830444335938
802,265.16375732421875,372.38287353515625,261.99853515625,263.0925064086914,250.12269592285156,149.32039260864258,235.26162719726562,146.08478164672852,259.6421813964844,106.32791519165039
803,264.9617919921875,372.44769287109375,262.3228759765625,263.0940628051758,250.74774169921875,149.27907943725586,235.9131317138672,146.04726791381836,260.3779602050781,106.48681640625
804,264.743896484375,372.5030822753906,262.5075378417969,263.07421875,251.39076232910156,149.26089477539062,236.50425720214844,146.00121688842773,261.2105712890625,106.3026008605957
805,264.52978515625,372.5625228881836,262.8440856933594,263.03009033203125,252.03382873535156,149.2426643371582,237.17669677734375,145.86457443237305,262.0176696777344,106.20879364013672
806,264.42230224609375,372.52203369140625,263.13677978515625,262.8302993774414,252.5592498779297,149.15532302856445,237.77349853515625,145.68177795410156,262.74481201171875,106.20303726196289
807,264.2862243652344,372.5079116821289,263.3640441894531,262.76055908203125,253.24819946289062,149.06716918945312,238.3862762451172,145.5179786682129,264.36016845703125,106.3883285522461
808,263.9317932128906,372.50695037841797,263.61004638671875,262.66060638427734,253.77093505859375,148.93267822265625,238.9989776611328,145.35407638549805,265.1686096191406,106.20235061645508
809,263.7359313964844,372.4108200073242,263.8633117675781,262.4300308227539,254.3373260498047,148.71342086791992,239.54566955566406,145.1813507080078,265.85430908203125,106.14689254760742
810,263.5234069824219,372.3364791870117,264.0596008300781,262.3695602416992,254.8683319091797,148.55707168579102,240.13632202148438,144.9254150390625,266.5793151855469,105.99613952636719
811,263.31817626953125,372.1141891479492,264.2397155761719,262.2547073364258,255.4936981201172,148.44892501831055,240.7323760986328,144.67117309570312,267.31298828125,105.8671760559082
812,263.1133728027344,371.885009765625,264.34185791015625,262.10071563720703,255.9264678955078,148.28461074829102,241.2465057373047,144.41659927368164,267.87109375,105.83159637451172
813,262.9612121582031,371.7067337036133,264.31884765625,262.0088195800781,256.439697265625,147.96533203125,241.79409790039062,144.0720977783203,268.5471496582031,105.59045791625977
814,262.68988037109375,371.64759063720703,264.3350830078125,261.7993469238281,256.9137268066406,147.7016258239746,242.3383331298828,143.7516746520996,269.19805908203125,105.35441207885742
815,262.4364929199219,371.41536712646484,264.3356018066406,261.5091247558594,257.3829040527344,147.44320678710938,242.72923278808594,143.44175720214844,269.8202209472656,105.14800643920898
816,262.380126953125,371.0830307006836,264.3338317871094,261.328125,257.74560546875,147.20947265625,243.27322387695312,143.06387329101562,270.36431884765625,104.93156433105469
817,262.1122741699219,370.65882110595703,264.36187744140625,261.2746353149414,258.2308654785156,146.76846313476562,243.70057678222656,142.6216163635254,270.830078125,104.70910263061523
818,261.89508056640625,370.53531646728516,264.2072448730469,260.6114273071289,258.5820007324219,146.4905548095703,244.17999267578125,142.1492042541504,271.48895263671875,104.33078384399414
819,261.7558288574219,370.1557388305664,264.1838073730469,260.34798431396484,258.964599609375,146.11494827270508,244.49732971191406,141.80255126953125,271.8697814941406,104.00490188598633
820,261.44366455078125,369.68646240234375,264.13848876953125,260.09337615966797,259.3204650878906,145.70678329467773,244.92098999023438,141.21298599243164,272.3125305175781,103.71360397338867
821,261.35833740234375,369.37261962890625,263.9071350097656,259.4893569946289,259.59344482421875,145.26385116577148,245.25064086914062,140.71202087402344,272.82275390625,103.20719146728516
822,261.0849609375,368.75997161865234,263.9584045410156,259.1993408203125,259.959228515625,144.78085327148438,245.65350341796875,140.19736862182617,273.1754455566406,102.90823745727539
823,260.8941345214844,368.43514251708984,263.9539794921875,258.62743377685547,260.3067932128906,144.31182861328125,245.96791076660156,139.67532348632812,273.70098876953125,102.39833450317383
824,260.7794494628906,367.82764434814453,263.95343017578125,258.2523880004883,260.64019775390625,143.81163024902344,246.37620544433594,139.0301399230957,274.1907043457031,101.933349609375
825,260.6058044433594,367.3000259399414,263.96099853515625,257.56693267822266,260.8979797363281,143.29226303100586,246.6532745361328,138.44800186157227,274.46429443359375,101.59500503540039
826,260.4345397949219,366.7540283203125,263.9650573730469,257.12010955810547,261.2120361328125,142.7655372619629,246.95974731445312,137.8579444885254,274.7934875488281,101.20115661621094
827,260.1993713378906,366.0150833129883,263.9438781738281,256.38988494873047,261.54144287109375,142.1615867614746,247.32925415039062,137.1822853088379,275.3137512207031,100.59808731079102
828,260.09466552734375,365.4759292602539,263.9851379394531,255.78927612304688,261.78369140625,141.58529663085938,247.6318817138672,136.49026107788086,275.6980895996094,100.05978012084961
829,259.9425354003906,364.7703323364258,264.0600891113281,255.207275390625,262.09405517578125,141.04674911499023,247.8666534423828,135.8045768737793,276.1084899902344,99.44241714477539
830,259.9221496582031,363.9700927734375,264.1393737792969,254.4074935913086,262.36767578125,140.22863388061523,248.2132110595703,135.02022171020508,276.4024353027344,98.8905143737793
831,259.8682861328125,363.20361328125,264.0798034667969,253.55046844482422,262.555908203125,139.53195190429688,248.45082092285156,134.2730255126953,276.7389831542969,98.3108024597168
832,259.81390380859375,362.4371566772461,264.2019348144531,252.8174057006836,262.7683410644531,138.82194900512695,248.68496704101562,133.4700164794922,277.20989990234375,97.54169082641602
833,259.5478210449219,361.67017364501953,264.3189697265625,252.20935821533203,263.0231628417969,138.08250045776367,248.96408081054688,132.65758895874023,277.5296325683594,96.88143539428711
834,259.50592041015625,360.74324798583984,264.3116455078125,251.3983612060547,263.26776123046875,137.26346969604492,249.23680114746094,131.7827911376953,277.8504943847656,96.17423629760742
835,259.435791015625,359.8450927734375,264.4091796875,250.44735717773438,263.4290466308594,136.40566635131836,249.4452667236328,130.83752059936523,278.2139587402344,95.41557312011719
836,259.3609924316406,358.95027923583984,264.3839111328125,249.6577606201172,263.6064453125,135.63729858398438,249.67041015625,129.9155616760254,278.5114440917969,94.58894348144531
837,259.2518005371094,357.9476623535156,264.40118408203125,248.64411163330078,263.6711120605469,134.68222045898438,249.827880859375,128.96571350097656,278.8097229003906,93.79259490966797
838,259.203857421875,356.947265625,264.3951721191406,247.65941619873047,263.8277893066406,133.85040664672852,249.97921752929688,127.9742317199707,279.1117248535156,92.99407196044922
839,259.1421813964844,355.9537582397461,264.3897399902344,246.84072875976562,263.9701843261719,132.8997344970703,250.22105407714844,126.93378067016602,279.38702392578125,92.17408561706543
840,259.08050537109375,354.9602737426758,264.410888671875,245.93788146972656,264.0646667480469,131.947265625,250.2786102294922,125.92031478881836,279.5209045410156,91.32709693908691
841,259.0188293457031,353.9667663574219,264.329833984375,244.78807067871094,264.18408203125,130.96416091918945,250.53526306152344,124.67698287963867,279.7061767578125,90.43533325195312
842,258.9383544921875,352.8244400024414,264.39849853515625,243.85485076904297,264.28314208984375,129.9847412109375,250.5570526123047,123.68749237060547,279.88848876953125,89.48910713195801
843,258.8628234863281,351.72127532958984,264.2467041015625,242.79361724853516,264.31658935546875,128.94773483276367,250.62461853027344,122.5726432800293,280.1408996582031,88.40355491638184
844,258.7710266113281,350.55860137939453,264.35308837890625,241.84398651123047,264.3893127441406,127.86672592163086,250.73045349121094,121.45512771606445,280.281982421875,87.44108390808105
845,258.77984619140625,349.38269805908203,264.2862548828125,240.6086654663086,264.457763671875,126.79910659790039,250.8265838623047,120.34346008300781,280.42449951171875,86.4451732635498
846,258.7001953125,348.28553009033203,264.2246398925781,239.61055755615234,264.4736633300781,125.59556579589844,250.89732360839844,119.05990219116211,280.4322814941406,85.40378379821777
847,258.6570129394531,347.12610626220703,264.3052978515625,238.38670349121094,264.5643615722656,124.48592376708984,251.03907775878906,117.84440231323242,280.49163818359375,84.35314178466797
848,258.6070251464844,345.8529739379883,264.3075866699219,237.16140747070312,264.53741455078125,123.29752349853516,251.106689453125,116.59914779663086,280.5472106933594,83.30760955810547
849,258.5836181640625,344.6759262084961,264.30419921875,236.11173248291016,264.49530029296875,122.13490676879883,250.9837188720703,115.43395614624023,280.60272216796875,82.26147651672363
850,258.51434326171875,343.46724700927734,264.3004150390625,234.81028747558594,264.4642333984375,120.96990966796875,250.9149169921875,114.24933242797852,280.6255187988281,81.16014862060547
851,258.455322265625,342.2625503540039,264.301513671875,233.5536117553711,264.4907531738281,119.7191047668457,251.04421997070312,112.91144943237305,281.2129211425781,79.55429077148438
